aluno_id,escola_id,professor_id,exper_prof,faltas,nota_port,nota_matem,aluno_sexo,aluno_negro,professor_branco,alimentacao,escola_urbana,escola_rural
17728,221571,22157103,13,7,388,412,0,1,1,1,0,1
17729,221571,22157103,13,9,378,392,1,1,1,1,0,1
17730,221571,22157105,7,9,384,384,1,1,1,1,0,1
17731,221571,22157101,3,11,428,484,0,0,0,0,0,1
17732,244723,24472305,8,13,391,354,1,1,1,1,1,0
17733,244727,24472702,4,6,447,513,0,1,1,0,0,0
17734,244831,24483103,2,15,437,484,0,1,1,1,0,0
17736,244755,24475506,16,22,424,478,1,1,0,1,1,0
17737,244774,24477403,1,14,424,520,0,1,1,1,1,0
17738,244776,24477608,3,7,463,520,0,1,0,1,1,0
17739,244776,24477601,6,12,437,506,0,1,1,1,1,0
17740,244796,24479601,12,3,421,449,0,1,1,1,1,0
17741,244796,24479602,11,8,408,418,1,1,0,1,1,0
17742,180344,18034403,11,13,421,439,0,1,1,1,1,0
17744,169229,16922901,15,19,370,412,0,0,1,0,0,0
17745,169229,16922901,15,7,461,528,0,0,1,0,0,0
17746,169229,16922905,10,8,427,463,1,0,0,0,0,0
17747,169229,16922905,10,21,436,484,0,1,0,0,0,0
17748,165199,16519903,12,0,418,439,1,0,1,0,1,0
17749,252885,25288504,9,2,450,520,1,0,1,1,0,1
17750,231616,23161603,20,11,386,439,0,0,1,1,0,1
17751,205491,20549104,17,4,422,449,1,0,1,0,0,0
17752,205491,20549104,17,4,440,454,0,0,1,0,0,0
17753,218562,21856202,8,5,518,520,0,0,1,0,1,0
17755,218562,21856203,11,9,443,454,0,0,1,0,1,0
17756,218562,21856202,8,14,461,484,0,0,1,0,1,0
17757,218562,21856202,8,2,422,463,0,1,1,1,1,0
17758,218562,21856202,8,3,445,468,0,0,1,0,1,0
17759,218562,21856203,11,9,434,489,1,0,1,0,1,0
17760,218562,21856203,11,0,451,500,0,0,1,0,1,0
17762,244755,24475502,7,5,434,444,0,1,1,1,1,0
17763,244755,24475502,7,2,416,444,0,1,1,1,1,0
17764,244801,24480104,20,2,433,478,0,1,1,0,0,0
17765,244801,24480104,20,13,386,449,0,1,1,1,0,0
17766,244801,24480104,20,7,427,489,1,1,1,1,0,0
17767,244801,24480102,5,15,405,439,1,0,1,1,0,0
17768,244801,24480102,5,9,411,463,0,0,1,1,0,0
17770,205490,20549003,12,0,407,478,1,1,1,1,1,0
17771,205492,20549204,3,12,428,520,0,1,1,1,0,0
17772,205492,20549201,0,31,408,513,0,0,1,1,0,0
17773,205492,20549202,3,5,465,528,0,1,1,1,0,0
17774,205491,20549103,3,6,405,454,1,0,1,0,0,0
17775,128079,12807903,8,3,470,494,0,0,1,0,0,1
17776,168214,16821403,16,6,467,520,0,0,1,1,0,1
17777,225585,22558504,13,5,433,500,0,0,1,1,0,1
17778,252885,25288504,9,18,465,506,0,0,1,0,0,1
17779,259915,25991501,11,8,436,500,0,0,1,1,0,1
17780,244723,24472301,17,5,393,459,1,1,1,1,1,0
17781,244776,24477602,8,7,421,434,1,1,1,1,1,0
17782,244776,24477607,7,9,411,405,0,1,1,1,1,0
17783,244746,24474601,17,1,413,429,0,1,1,1,1,0
17784,244831,24483101,12,20,391,412,1,1,0,1,0,0
17785,244799,24479904,6,0,453,500,0,1,1,0,0,0
17786,244745,24474501,5,NA,407,449,1,1,0,0,0,0
17787,244736,24473602,0,2,439,506,1,1,1,1,1,0
17788,244736,24473602,0,13,384,423,0,1,1,1,1,0
17789,244728,24472803,15,3,422,434,0,1,0,1,1,0
17790,244697,24469701,6,0,390,423,0,1,1,1,1,0
17791,244806,24480601,1,1,398,449,1,1,1,1,1,0
17794,244723,24472301,17,10,393,418,1,1,1,1,1,0
17803,201449,20144905,10,0,472,536,1,0,1,1,0,1
17816,244708,24470802,1,4,430,405,1,1,0,1,1,0
17820,193423,19342304,13,43,458,506,0,0,1,0,0,1
17827,161183,16118305,8,13,425,454,0,0,1,1,0,1
17852,264945,26494501,17,20,419,463,1,1,1,0,0,0
17853,169229,16922905,10,2,418,489,0,1,0,0,0,0
17870,189396,18939602,4,28,416,454,1,0,1,1,0,1
18105,244736,24473603,6,4,458,559,1,1,1,1,1,0
18115,128068,12806801,12,1,414,449,0,0,1,1,0,1
18116,191411,19141102,8,2,455,489,1,0,1,1,0,1
18119,130085,13008501,22,2,448,500,0,0,1,0,0,0
18120,205491,20549103,3,2,440,520,0,0,1,0,0,0
18123,244780,24478001,24,6,538,602,0,1,1,1,1,0
18124,244745,24474502,14,4,465,494,1,0,0,0,0,0
18127,244831,24483102,18,6,419,444,0,0,0,0,0,0
18128,168211,16821101,10,11,510,559,1,0,1,0,0,1
18134,228606,22860603,12,15,427,494,1,0,1,0,0,1
18138,230612,23061203,6,11,463,559,0,0,1,0,0,1
18139,253888,25388801,13,23,418,506,0,0,1,0,0,1
18140,193423,19342303,12,5,458,576,0,0,1,1,0,1
18141,244697,24469704,22,14,418,473,1,1,1,1,1,0
18142,257905,25790504,5,10,456,489,0,0,1,0,1,0
18143,257905,25790505,14,14,485,576,1,0,1,0,1,0
18148,203452,20345202,11,12,443,489,0,0,1,1,0,1
18151,244755,24475505,24,12,453,468,1,1,0,1,1,0
18155,203457,20345702,9,20,445,478,0,0,1,1,0,1
18156,203457,20345701,12,9,455,494,1,0,1,1,0,1
18157,215533,21553306,0,5,436,473,1,0,1,1,0,1
18173,205490,20549003,12,12,416,434,1,1,1,1,1,0
18174,244755,24475502,7,1,414,484,0,1,1,1,1,0
18175,159171,15917104,6,3,497,536,0,0,1,1,0,1
18176,128068,12806802,1,29,461,559,0,0,1,1,0,1
18179,161176,16117602,2,9,408,463,1,0,1,1,0,1
18180,189382,18938202,15,12,447,500,0,0,1,0,0,0
18181,205492,20549202,3,14,450,513,1,1,1,1,0,0
18182,257905,25790504,5,11,413,439,1,0,1,1,1,0
18183,209510,20951004,10,2,427,459,1,0,1,0,0,1
18184,244839,24483905,11,11,395,434,1,1,0,0,0,0
18186,203452,20345205,20,1,463,602,1,0,1,1,0,1
18188,159171,15917102,8,13,439,459,1,1,1,0,0,1
18189,205489,20548904,10,3,453,500,0,0,1,0,0,0
18190,244831,24483102,18,8,419,463,0,0,0,1,0,0
18191,262937,26293701,16,4,439,468,1,0,1,0,0,0
18192,244806,24480604,12,23,510,489,0,1,0,1,1,0
18193,201449,20144903,6,4,439,439,1,1,1,1,0,1
18195,221574,22157403,8,3,403,429,1,0,1,0,0,1
18198,189396,18939602,4,0,436,500,0,0,1,0,0,1
18199,262937,26293701,16,39,605,536,0,0,1,0,0,0
18200,215533,21553306,0,8,472,489,0,0,1,0,0,1
18202,257905,25790506,8,8,485,602,0,0,1,0,1,0
18205,205492,20549201,0,18,448,449,1,1,1,0,0,0
18207,244755,24475504,1,1,443,484,0,1,0,1,1,0
18208,262937,26293704,8,9,434,473,1,0,1,0,0,0
18210,123056,12305603,16,6,416,454,1,0,1,1,0,1
18212,203457,20345702,9,8,455,494,0,0,1,0,0,1
18213,173312,17331203,13,3,503,602,1,0,1,0,0,1
18214,253888,25388801,13,5,427,559,0,0,1,0,0,1
18215,215533,21553305,4,2,456,602,0,0,1,0,0,1
18216,244745,24474504,15,3,434,494,0,0,0,1,0,0
18217,261927,26192701,11,5,447,528,0,0,1,0,0,1
18218,244727,24472701,21,4,440,463,0,1,1,1,0,0
18219,216536,21653604,22,9,414,500,0,0,1,0,0,1
18220,212522,21252201,NA,0,433,528,1,0,0,1,1,0
18222,244806,24480601,1,1,434,528,1,1,1,1,1,0
18223,205489,20548904,10,12,424,468,1,0,1,0,0,0
18224,221574,22157404,2,6,407,429,1,0,1,0,0,1
18225,159171,15917103,10,5,474,500,0,1,1,1,0,1
18227,253888,25388803,5,18,419,473,1,0,1,0,0,1
18228,169229,16922907,12,6,422,489,1,0,1,0,0,0
18229,244780,24478003,2,1,474,513,1,1,1,1,1,0
18230,262937,26293701,16,9,437,478,0,0,1,0,0,0
18231,244697,24469702,1,3,408,434,0,1,1,1,1,0
18234,128079,12807901,8,2,418,434,0,0,1,1,0,1
18235,130085,13008503,8,6,425,489,1,0,1,0,0,0
18236,205489,20548901,0,3,443,473,1,0,1,0,0,0
18238,130085,13008501,22,9,447,520,0,0,1,0,0,0
18239,253888,25388801,13,9,428,489,1,0,1,1,0,1
18241,257899,25789903,8,13,436,513,0,0,1,0,0,1
18242,180344,18034405,1,5,416,449,0,0,1,0,1,0
18243,244839,24483903,20,32,538,626,0,1,0,0,0,0
18244,180344,18034401,5,5,443,506,0,1,1,1,1,0
18245,169229,16922906,16,0,463,484,1,1,0,0,0,0
18247,169229,16922905,10,9,451,494,1,1,0,0,0,0
18248,208501,20850104,5,1,433,484,0,0,1,0,0,1
18249,257905,25790506,8,13,460,489,0,0,1,0,1,0
18253,244839,24483902,21,5,390,478,0,1,0,1,0,0
18256,244755,24475506,16,20,418,449,1,1,0,1,1,0
18257,244727,24472701,21,8,427,489,0,1,1,1,0,0
18258,244727,24472701,21,5,402,478,0,1,1,1,0,0
18259,162184,16218403,6,9,419,444,0,0,1,1,0,1
18261,212522,21252202,13,22,419,506,1,0,1,1,1,0
18262,159171,15917105,16,14,492,520,1,0,1,0,0,1
18263,257905,25790503,13,13,445,489,1,0,1,0,1,0
18264,262937,26293704,8,4,467,473,1,0,1,0,0,0
18265,209510,20951003,13,17,411,444,1,0,1,0,0,1
18267,234628,23462802,20,23,442,459,0,0,1,1,0,1
18271,257899,25789905,12,10,447,484,0,0,1,0,0,1
18272,205488,20548801,0,10,456,449,0,1,1,0,0,0
18273,189378,18937801,17,7,437,494,0,0,1,0,0,1
18278,228606,22860603,12,6,427,434,1,1,1,1,0,1
18279,244818,24481803,11,1,434,412,0,1,1,1,1,0
18282,244780,24478002,10,5,436,506,1,1,0,1,1,0
18284,244745,24474501,5,19,483,626,0,1,0,0,0,0
18285,244774,24477403,1,41,393,454,0,1,1,1,1,0
18290,244727,24472702,4,16,450,547,0,1,1,1,0,0
18292,244799,24479903,5,5,431,547,0,1,0,1,0,0
18293,244755,24475503,9,6,439,536,1,1,0,1,1,0
18295,203452,20345205,20,4,460,520,0,0,1,0,0,1
18299,244697,24469705,14,4,453,478,1,1,0,1,1,0
18300,166203,16620303,5,30,413,468,1,0,1,1,1,0
18303,164198,16419801,13,29,390,434,1,0,1,1,0,1
18305,205490,20549003,12,19,400,412,1,1,1,1,1,0
18306,244746,24474602,5,3,402,405,0,1,1,1,1,0
18307,169280,16928003,7,24,487,547,0,0,1,0,0,0
18308,262937,26293704,8,9,443,478,1,0,1,0,0,0
18309,262937,26293702,15,1,437,478,1,0,1,0,0,0
18310,262937,26293701,16,7,450,489,0,0,1,0,0,0
18312,215533,21553306,0,18,427,473,1,1,1,1,0,1
18313,244818,24481803,11,16,421,536,1,0,1,0,1,0
18314,244745,24474504,15,9,436,513,0,0,0,0,0,0
18315,180344,18034402,0,15,414,412,1,0,1,0,1,0
18316,244745,24474503,1,25,410,454,1,0,0,1,0,0
18317,169229,16922905,10,2,456,500,0,0,0,1,0,0
18319,166203,16620304,1,17,443,468,1,0,1,0,1,0
18320,170295,17029503,2,7,428,454,0,0,1,1,0,1
18321,257905,25790506,8,10,460,489,0,0,1,0,1,0
18324,257899,25789901,13,18,422,489,0,0,1,1,0,1
18325,128068,12806801,12,1,424,444,0,0,1,1,0,1
18326,128068,12806801,12,0,436,454,0,0,1,1,0,1
18327,252885,25288501,14,2,431,500,1,0,1,0,0,1
18362,162184,16218402,5,0,411,468,0,0,1,1,0,1
18385,230612,23061203,6,8,474,536,0,0,1,1,0,1
18389,244799,24479902,13,24,456,536,0,0,1,0,0,0
18394,162184,16218404,2,4,416,489,1,0,1,1,0,1
18514,244831,24483102,18,20,397,423,1,1,0,1,0,0
18516,180344,18034403,11,6,455,506,0,0,1,0,1,0
18615,257905,25790506,8,10,439,489,1,0,1,0,1,0
18616,257905,25790501,7,9,467,489,1,0,1,0,1,0
18620,244839,24483905,11,3,442,547,1,1,0,0,0,0
18621,228606,22860604,14,5,463,602,1,0,1,1,0,1
18626,130085,13008504,11,24,425,506,0,0,1,0,0,0
18631,168211,16821101,10,5,461,536,1,0,1,0,0,1
18633,244780,24478001,24,30,480,602,0,1,1,1,1,0
18634,215533,21553306,0,6,442,468,0,0,1,1,0,1
18635,262937,26293704,8,10,439,506,1,0,1,0,0,0
18637,215533,21553304,9,7,490,626,1,0,1,0,0,1
18640,244776,24477607,7,2,413,459,1,1,1,1,1,0
18641,209510,20951005,15,15,437,468,1,0,1,1,0,1
18642,244727,24472703,12,0,405,454,1,1,0,0,0,0
18643,244799,24479902,13,11,430,434,0,1,1,0,0,0
18644,244746,24474602,5,2,410,576,1,1,1,1,1,0
18645,193423,19342301,6,12,391,418,1,0,1,1,0,1
18646,244818,24481801,10,17,410,484,1,1,0,1,1,0
18647,193422,19342202,8,18,538,547,0,0,1,1,0,1
18648,244839,24483905,11,5,467,547,1,1,0,0,0,0
18650,159171,15917102,8,0,605,576,1,0,1,1,0,1
18651,173312,17331201,11,1,483,520,0,0,1,0,0,1
18660,168211,16821104,8,0,407,500,1,0,1,1,0,1
18661,162184,16218401,4,51,433,506,1,0,1,1,0,1
18662,221571,22157104,21,5,400,418,1,0,1,0,0,1
18663,230612,23061201,6,4,431,528,1,0,1,1,0,1
18664,244801,24480104,20,0,421,459,1,0,1,0,0,0
18665,189378,18937802,2,3,434,434,1,0,1,1,0,1
18666,244697,24469701,6,3,393,418,0,1,1,1,1,0
18667,162184,16218403,6,2,451,506,1,0,1,1,0,1
18669,221571,22157103,13,11,400,444,1,1,1,1,0,1
18671,180344,18034403,11,4,448,559,1,0,1,1,1,0
18672,189378,18937802,2,8,433,500,1,0,1,1,0,1
18673,112038,11203801,12,14,400,399,1,1,1,1,1,0
18675,221574,22157404,2,5,445,468,1,0,1,0,0,1
18676,244745,24474504,15,4,424,500,1,0,0,1,0,0
18677,244839,24483901,1,2,442,559,1,1,1,0,0,0
18681,161183,16118301,12,3,413,454,1,0,1,1,0,1
18683,205488,20548801,0,4,430,520,0,0,1,0,0,0
18684,244818,24481801,10,12,403,405,1,1,0,1,1,0
18686,215533,21553305,4,6,456,520,1,0,1,0,0,1
18687,215533,21553305,4,8,448,559,1,0,1,0,0,1
18688,193422,19342202,8,6,453,520,1,0,1,0,0,1
18689,244774,24477401,0,3,495,484,1,1,1,1,1,0
18691,244697,24469701,6,24,393,384,1,1,1,1,1,0
18693,244697,24469705,14,4,414,463,0,1,0,1,1,0
18695,193423,19342301,6,15,447,513,1,0,1,1,0,1
18696,215533,21553305,4,6,545,559,1,0,1,0,0,1
18699,168211,16821105,14,22,436,528,0,0,1,1,0,1
18701,244745,24474502,14,1,470,528,1,0,0,1,0,0
18702,244776,24477606,10,6,433,500,1,1,0,1,1,0
18703,244697,24469702,1,0,439,484,1,1,1,1,1,0
18704,244764,24476401,1,4,439,513,0,1,0,0,1,0
18705,159171,15917105,16,11,500,513,1,0,1,1,0,1
18706,262937,26293702,15,3,448,478,1,0,1,0,0,0
18707,161183,16118304,10,9,403,478,1,0,1,1,0,1
18708,244723,24472304,6,8,402,449,0,1,1,1,1,0
18710,244727,24472704,1,22,408,418,1,1,0,1,0,0
18712,201449,20144904,7,6,510,626,0,0,1,0,0,1
18713,193422,19342201,9,4,468,484,1,0,1,0,0,1
18714,244806,24480603,0,0,424,484,0,1,0,1,1,0
18715,244746,24474601,17,7,428,449,1,1,1,1,1,0
18716,221571,22157103,13,2,393,423,1,0,1,0,0,1
18718,244806,24480607,11,2,437,454,0,1,1,0,1,0
18719,244801,24480102,5,11,397,423,0,0,1,0,0,0
18720,193423,19342303,12,7,445,528,1,0,1,0,0,1
18721,201449,20144903,6,14,411,478,1,0,1,1,0,1
18722,244728,24472801,1,7,425,459,0,1,1,1,1,0
18723,215533,21553304,9,16,425,478,0,0,1,1,0,1
18725,216536,21653605,1,11,400,459,1,0,1,0,0,1
18726,244745,24474504,15,0,453,528,1,0,0,0,0,0
18727,128068,12806803,11,8,431,489,0,0,1,0,0,1
18729,208503,20850302,8,9,419,449,0,0,1,1,0,1
18735,221571,22157102,3,9,430,444,0,0,1,1,0,1
18736,244764,24476402,13,11,421,463,0,1,0,1,1,0
18737,228606,22860604,14,17,403,449,0,0,1,1,0,1
18738,244780,24478002,10,6,407,489,0,1,0,1,1,0
18739,244801,24480101,0,0,448,506,0,0,1,0,0,0
18742,244776,24477602,8,4,474,602,0,1,1,0,1,0
18744,262937,26293701,16,12,425,506,0,0,1,0,0,0
18745,261927,26192704,11,16,424,463,1,0,1,0,0,1
18747,166203,16620302,13,7,378,418,1,0,1,1,1,0
18748,221571,22157103,13,7,398,418,0,0,1,1,0,1
18749,262937,26293701,16,7,431,494,0,0,1,0,0,0
18750,189382,18938202,15,1,450,494,0,0,1,0,0,0
18751,130085,13008503,8,5,414,500,0,0,1,0,0,0
18752,201449,20144906,7,0,470,559,0,0,1,0,0,1
18753,264945,26494502,3,14,518,547,0,0,1,0,0,0
18756,261927,26192703,3,11,461,547,0,0,1,0,0,1
18757,162184,16218404,2,2,434,520,0,0,1,1,0,1
18758,162184,16218404,2,2,410,473,0,0,1,1,0,1
18759,162184,16218404,2,10,410,484,1,0,1,1,0,1
18760,162184,16218401,4,17,434,506,1,0,1,1,0,1
18761,208501,20850104,5,8,411,506,1,0,1,1,0,1
18762,244818,24481801,10,12,403,478,1,1,0,1,1,0
18764,244745,24474504,15,11,439,478,0,0,0,0,0,0
18765,244776,24477604,9,9,413,449,0,1,0,0,1,0
18766,244796,24479601,12,14,430,468,1,1,1,1,1,0
18767,180344,18034401,5,16,492,602,0,0,1,0,1,0
18771,212522,21252204,17,10,433,489,1,0,1,1,1,0
18772,212522,21252202,13,9,422,500,0,0,1,1,1,0
18773,128076,12807603,7,2,433,506,1,0,1,0,0,0
18774,234628,23462802,20,2,460,473,0,0,1,0,0,1
18775,244745,24474504,15,6,436,500,0,0,0,1,0,0
18776,244728,24472803,15,3,414,429,0,1,0,1,1,0
18833,244806,24480606,10,11,430,473,0,1,0,1,1,0
18839,262937,26293704,8,2,440,468,0,0,1,0,0,0
18857,166203,16620303,5,12,416,528,0,0,1,1,1,0
18858,225585,22558501,13,4,400,434,0,0,1,1,0,1
18862,244746,24474601,17,8,443,484,1,1,1,1,1,0
18863,244774,24477401,0,5,465,602,0,1,1,1,1,0
18864,166203,16620302,13,23,421,468,0,0,1,0,1,0
18865,244723,24472305,8,0,405,399,1,1,1,1,1,0
18866,244723,24472301,17,5,416,454,1,1,1,1,1,0
18867,244723,24472304,6,4,400,434,1,1,1,1,1,0
18868,244723,24472301,17,4,397,365,1,1,1,1,1,0
18870,244774,24477401,0,4,439,489,1,1,1,1,1,0
18871,244723,24472302,2,2,397,412,0,1,0,1,1,0
18873,244806,24480606,10,12,445,434,0,1,0,1,1,0
18876,244736,24473601,11,6,414,405,0,1,1,1,1,0
18879,244796,24479604,3,16,424,444,1,1,0,1,1,0
18880,244723,24472303,1,5,447,520,0,1,0,1,1,0
18883,244755,24475503,9,3,425,602,1,1,0,1,1,0
18884,112038,11203801,12,15,433,478,0,1,1,1,1,0
18887,261927,26192702,13,7,442,468,0,0,1,0,0,1
18889,261927,26192701,11,17,424,484,0,0,1,0,0,1
18891,244723,24472305,8,23,386,434,1,1,1,1,1,0
18895,244746,24474601,17,12,458,494,1,1,1,1,1,0
18896,244746,24474603,5,10,448,478,1,1,1,1,1,0
18897,244723,24472303,1,3,436,506,0,1,0,1,1,0
18898,244723,24472302,2,0,433,478,1,1,0,1,1,0
18899,209510,20951001,8,12,431,473,1,0,0,1,0,1
18900,244746,24474602,5,15,433,506,0,1,1,1,1,0
18903,244774,24477401,0,10,450,520,0,1,1,1,1,0
18905,169229,16922904,5,11,425,463,1,0,0,1,0,0
18906,225585,22558503,13,16,407,459,1,0,0,0,0,1
18907,244806,24480605,6,6,431,506,0,1,0,1,1,0
18909,166203,16620303,5,31,419,429,1,0,1,1,1,0
18910,244796,24479602,11,9,408,454,1,1,0,1,1,0
18911,244746,24474601,17,27,465,429,1,1,1,1,1,0
18912,244723,24472301,17,12,413,439,0,1,1,1,1,0
18916,244723,24472302,2,13,414,423,1,1,0,1,1,0
18917,244723,24472304,6,6,397,434,1,1,1,1,1,0
18924,244723,24472305,8,3,434,478,0,1,1,1,1,0
18927,225585,22558504,13,3,386,412,0,0,1,0,0,1
18939,244774,24477404,2,2,455,484,0,1,1,0,1,0
18940,244831,24483103,2,24,450,494,0,0,1,0,0,0
18942,244723,24472302,2,20,407,434,0,1,0,1,1,0
18949,244723,24472303,1,5,443,484,1,1,0,1,1,0
18952,244796,24479604,3,7,434,478,0,1,0,1,1,0
18956,244755,24475503,9,6,470,576,0,1,0,1,1,0
18957,244755,24475501,11,4,451,500,1,1,1,1,1,0
18958,244806,24480606,10,2,458,576,0,1,0,1,1,0
18959,225585,22558504,13,5,428,463,0,0,1,1,0,1
18960,244831,24483101,12,27,436,547,1,0,0,1,0,0
18963,244776,24477605,2,4,397,434,1,1,1,1,1,0
18964,169219,16921903,18,18,460,506,0,0,1,0,0,0
18966,166203,16620304,1,18,450,513,0,0,1,0,1,0
18970,225585,22558501,13,9,430,459,0,0,1,1,0,1
18971,244736,24473601,11,5,447,520,1,1,1,1,1,0
18972,112038,11203803,17,12,414,506,0,1,1,1,1,0
18973,244796,24479602,11,9,428,506,1,1,0,1,1,0
18976,244806,24480605,6,4,453,500,1,1,0,1,1,0
18978,244806,24480602,20,13,451,494,1,1,0,1,1,0
18979,244727,24472701,21,5,460,500,0,1,1,0,0,0
18980,244774,24477402,6,0,433,513,1,1,0,1,1,0
18981,244755,24475502,7,4,424,463,1,1,1,0,1,0
18982,244755,24475507,3,3,470,626,1,1,0,1,1,0
18984,166203,16620303,5,8,507,576,1,0,1,0,1,0
18985,244796,24479601,12,2,414,423,0,1,1,1,1,0
18989,244755,24475502,7,14,405,468,1,1,1,1,1,0
18991,225585,22558504,13,9,490,506,1,0,1,0,0,1
19006,244780,24478002,10,16,437,559,1,1,0,1,1,0
19007,225585,22558502,15,4,433,478,1,0,1,1,0,1
19008,244723,24472303,1,5,448,513,1,1,0,1,1,0
19009,261927,26192702,13,16,413,468,1,0,1,1,0,1
19010,166203,16620303,5,11,416,454,0,1,1,1,1,0
19013,244746,24474603,5,9,503,520,0,1,1,0,1,0
19014,244746,24474603,5,18,408,489,0,1,1,1,1,0
19015,244723,24472302,2,16,413,454,0,1,0,1,1,0
19016,244723,24472302,2,4,445,489,0,1,0,1,1,0
19017,244796,24479604,3,4,456,478,1,1,0,1,1,0
19018,244780,24478002,10,14,467,547,0,1,0,1,1,0
19019,244839,24483904,0,4,450,528,0,1,1,1,0,0
19021,166203,16620301,11,22,397,423,0,0,1,1,1,0
19022,166203,16620302,13,19,434,459,0,0,1,1,1,0
19023,166203,16620302,13,14,461,478,0,0,1,1,1,0
19024,244796,24479602,11,2,439,513,0,1,0,1,1,0
19025,244796,24479604,3,7,430,478,0,1,0,1,1,0
19026,244774,24477401,0,6,522,484,0,1,1,1,1,0
19040,244755,24475502,7,11,421,468,0,1,1,1,1,0
19041,244723,24472305,8,27,405,429,1,1,1,1,1,0
19042,244728,24472803,15,1,431,459,0,1,0,1,1,0
19043,165199,16519903,12,38,391,418,1,0,1,1,1,0
19044,244806,24480606,10,2,490,602,0,1,0,1,1,0
19046,244723,24472304,6,0,419,459,1,1,1,1,1,0
19047,244723,24472305,8,7,422,412,1,1,1,1,1,0
19048,244774,24477402,6,0,463,576,0,1,0,1,1,0
19049,244796,24479604,3,0,393,399,0,1,0,1,1,0
19050,244723,24472305,8,7,411,468,1,1,1,1,1,0
19051,244746,24474602,5,5,421,463,1,1,1,1,1,0
19052,244736,24473601,11,9,425,528,0,1,1,1,1,0
19053,169229,16922904,5,2,465,602,0,0,0,0,0,0
19054,244774,24477404,2,1,422,463,1,1,1,1,1,0
19055,244746,24474602,5,2,410,449,0,1,1,1,1,0
19056,244755,24475501,11,2,411,418,0,1,1,1,1,0
19060,244723,24472304,6,9,405,444,0,1,1,1,1,0
19062,244774,24477401,0,1,453,489,1,1,1,1,1,0
19063,244736,24473603,6,4,443,576,0,1,1,1,1,0
19064,244806,24480602,20,9,427,412,0,1,0,1,1,0
19065,244723,24472304,6,3,403,444,1,1,1,1,1,0
19075,166203,16620303,5,17,419,500,1,0,1,1,1,0
19076,244736,24473603,6,5,450,520,1,1,1,1,1,0
19077,112038,11203802,6,8,397,412,1,1,1,1,1,0
19078,112038,11203801,12,9,408,468,0,1,1,0,1,0
19080,244774,24477404,2,10,414,434,0,1,1,1,1,0
19081,244736,24473603,6,6,442,520,1,1,1,1,1,0
19083,244723,24472305,8,28,405,429,0,1,1,1,1,0
19084,244806,24480602,20,4,456,418,1,1,0,1,1,0
19085,244736,24473601,11,2,476,528,0,1,1,1,1,0
19088,244806,24480606,10,30,440,494,0,1,0,1,1,0
19090,244796,24479603,21,3,403,454,0,1,0,1,1,0
19092,244746,24474603,5,2,455,520,0,1,1,1,1,0
19094,168211,16821101,10,3,474,559,0,0,1,1,0,1
19097,244723,24472305,8,5,398,423,1,1,1,1,1,0
19100,244736,24473603,6,10,431,468,0,1,1,1,1,0
19103,262937,26293703,18,10,440,500,0,0,1,0,0,0
19104,244746,24474603,5,2,421,459,0,1,1,1,1,0
19105,166203,16620304,1,5,414,439,0,1,1,1,1,0
19108,261927,26192704,11,18,393,434,1,0,1,1,0,1
19110,261927,26192702,13,21,391,444,1,0,1,0,0,1
19111,244723,24472304,6,15,407,429,1,1,1,1,1,0
19112,244723,24472305,8,8,411,449,1,1,1,1,1,0
19114,244746,24474602,5,63,458,494,0,1,1,1,1,0
19115,244736,24473601,11,2,500,528,0,1,1,1,1,0
19116,244796,24479604,3,20,414,454,1,1,0,1,1,0
19117,244723,24472301,17,2,414,454,1,1,1,1,1,0
19118,244723,24472302,2,10,422,454,1,1,0,1,1,0
19119,244736,24473602,0,18,405,520,1,1,1,1,1,0
19120,244723,24472304,6,10,411,418,1,1,1,1,1,0
19122,244831,24483102,18,9,421,454,0,1,0,1,0,0
19123,244723,24472302,2,8,411,484,0,1,0,1,1,0
19124,244774,24477401,0,8,439,463,1,1,1,1,1,0
19125,244831,24483101,12,24,456,506,1,1,0,1,0,0
19127,244736,24473602,0,7,411,444,1,1,1,1,1,0
19128,244831,24483103,2,24,440,528,1,0,1,1,0,0
19129,244755,24475507,3,5,497,576,0,1,0,1,1,0
19130,244806,24480605,6,5,461,602,0,1,0,1,1,0
19131,244723,24472305,8,13,393,463,0,1,1,1,1,0
19132,244755,24475502,7,21,398,418,0,1,1,1,1,0
19133,244755,24475503,9,8,393,429,1,1,0,1,1,0
19134,244746,24474601,17,0,408,454,1,1,1,1,1,0
19135,225585,22558501,13,21,416,513,1,0,1,0,0,1
19136,244746,24474603,5,4,468,500,1,1,1,1,1,0
19139,244727,24472701,21,6,443,484,1,1,1,0,0,0
19140,262937,26293704,8,10,439,494,1,0,1,0,0,0
19149,261927,26192704,11,21,424,468,0,0,1,0,0,1
19236,218562,21856204,0,3,427,520,1,0,1,0,1,0
19258,244708,24470802,1,7,443,444,0,1,0,1,1,0
19264,205488,20548801,0,3,427,459,1,0,1,0,0,0
19274,244806,24480602,20,1,440,576,0,1,0,1,1,0
19282,262937,26293702,15,0,470,494,1,0,1,0,0,0
19283,262937,26293701,16,4,437,506,0,0,1,0,0,0
19300,208503,20850301,8,30,405,478,1,0,1,1,0,1
19301,244723,24472301,17,7,424,468,1,1,1,1,1,0
19316,205491,20549103,3,6,414,520,0,0,1,0,0,0
19329,168214,16821401,6,16,439,520,0,0,1,1,0,1
19390,261927,26192701,11,61,538,576,0,0,1,1,0,1
19397,169229,16922905,10,7,458,478,0,0,0,0,0,0
